book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5195,693172,693172,442715,48,425100650,9780425100650.0,Dean Koontz,1984.0,Twilight Eyes,Twilight Eyes,,3.86,20694,21401,406,288,1281,5963,7440,6429,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5196,25644437,25644437,45462848,33,525954570,9780525954580.0,Lisa Gardner,2016.0,Find Her,"Find Her (Detective D.D. Warren, #8)",eng,4.12,15957,22293,2126,230,695,3655,9366,8347,https://images.gr-assets.com/books/1444071262m/25644437.jpg,https://images.gr-assets.com/books/1444071262s/25644437.jpg
5201,41707,41707,255727,74,425204030,9780425204030.0,Clive Cussler,1999.0,Atlantis Found,"Atlantis Found (Dirk Pitt, #15)",eng,3.96,19102,20813,611,165,746,5085,8546,6271,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5206,13066,13066,2257006,31,446695688,9780446695690.0,Carl Hiaasen,2000.0,Sick Puppy,Sick Puppy,eng,3.88,18248,19594,1069,193,861,5077,8434,5029,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5209,13154933,13154933,18333180,41,307990672,9780307990680.0,Dean Koontz,2012.0,Odd Apocalypse,"Odd Apocalypse (Odd Thomas, #5)",eng,3.93,16063,21280,1980,272,1187,5168,7868,6785,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5225,333907,333907,1106205,20,451165667,9780451165660.0,Joe McGinniss,1983.0,Fatal Vision,Fatal Vision,eng,4.1,18395,18803,361,177,576,3676,7145,7229,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5235,206195,206195,702577,21,1416543694,9781416543700.0,Brad Thor,2004.0,State Of The Union,"State of the Union (Scot Harvath, #3)",eng,4.2,16466,18501,409,121,376,2888,7321,7795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5239,169211,169211,900874,62,312939043,9780312939040.0,Sue Grafton,1988.0,F is for Fugitive,"F is for Fugitive (Kinsey Millhone, #6)",eng,3.9,24842,26673,557,66,667,7923,11290,6727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5240,2033352,2033352,2038062,129,8770530688,9788770530680.0,Jo Nesbø,2005.0,"Frelseren (Harry Hole, #6)","The Redeemer (Harry Hole, #6)",dan,4.07,9337,21357,1561,196,514,3746,10080,6821,https://images.gr-assets.com/books/1418343566m/2033352.jpg,https://images.gr-assets.com/books/1418343566s/2033352.jpg
5261,39026,39026,1410754,58,385515502,9780385515500.0,Lincoln Child,2007.0,Deep Storm,"Deep Storm (Jeremy Logan, #1)",eng,3.87,18413,20109,803,213,988,5556,7877,5475,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5263,97898,97898,5913140,49,1400031818,9781400031820.0,Alexander McCall Smith,2003.0,The Full Cupboard of Life,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",eng,4.02,23089,24766,1085,67,503,5591,11293,7312,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5282,6526,6526,3602953,80,399153934,9780399153940.0,Patricia Cornwell,2007.0,Book of the Dead,"Book of the Dead (Kay Scarpetta, #15)",en-US,3.63,20962,22972,1355,812,2271,6932,7457,5500,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5284,7713965,7713965,10441968,30,399156909,9780399156910.0,John Sandford,2010.0,Bad Blood,"Bad Blood (Virgil Flowers, #4)",eng,4.21,18504,20510,1001,137,415,3080,8230,8648,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5289,18142329,18142329,21962567,102,307960498,9780307960500.0,"Jo Nesbø, Don Bartlett",2013.0,"Politi (Harry Hole, #10)","Police (Harry Hole, #10)",eng,4.22,14495,21499,2028,136,495,2863,9010,8995,https://images.gr-assets.com/books/1373049226m/18142329.jpg,https://images.gr-assets.com/books/1373049226s/18142329.jpg
5292,1951125,1951125,3208367,63,097915930X,9780979159300.0,Brunonia Barry,2006.0,The Lace Reader,"The Lace Reader (The Lace Reader, #1)",eng,3.46,20534,24564,4093,842,3059,8396,8535,3732,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5296,31176886,32940867,51814255,66,,,Stephenie Meyer,2016.0,The Chemist,The Chemist,eng,3.69,25188,31052,4631,1225,2743,8094,11223,7767,https://images.gr-assets.com/books/1468944057m/31176886.jpg,https://images.gr-assets.com/books/1468944057s/31176886.jpg
5299,181116,181116,2146233,68,743453018,9780743453010.0,Kathy Reichs,2004.0,,"Monday Mourning (Temperance Brennan, #7)",en-US,4.02,22505,25090,692,116,658,5845,10441,8030,https://images.gr-assets.com/books/1452312670m/181116.jpg,https://images.gr-assets.com/books/1452312670s/181116.jpg
5302,9606002,9606002,1619708,111,1605981737,9781605981730.0,"Camilla Läckberg, Steven T. Murray",2004.0,Predikanten,"The Preacher (Patrik Hedström, #2)",,3.76,15851,21819,1203,431,1314,6243,9000,4831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5304,64955,64955,21501050,74,425194515,9780425194520.0,Dean Koontz,1989.0,Midnight,Midnight,,3.81,19838,20866,416,218,1202,6449,7549,5448,https://images.gr-assets.com/books/1308459731m/64955.jpg,https://images.gr-assets.com/books/1308459731s/64955.jpg
5309,24940998,24940998,44598633,28,399163840,9780399163840.0,Sue Grafton,2015.0,X,"X (Kinsey Millhone, #24)",eng,3.88,13353,20251,2674,268,911,5253,8421,5398,https://images.gr-assets.com/books/1429811123m/24940998.jpg,https://images.gr-assets.com/books/1429811123s/24940998.jpg
5313,21727,21727,593515,46,307279952,9780307279960.0,Scott B. Smith,1993.0,A Simple Plan,A Simple Plan,,3.91,18628,19650,986,478,1086,4239,7690,6157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5314,3188186,3188186,3221117,55,316018740,9780316018750.0,"James Patterson, Michael Ledwidge",2009.0,Run for Your Life,"Run for Your Life (Michael Bennett, #2)",eng,4.0,19848,22226,1249,150,808,5098,9099,7071,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5319,19561922,19561922,27690396,22,1250022061,9781250022070.0,Louise Penny,2014.0,The Long Way Home,"The Long Way Home (Chief Inspector Armand Gamache, #10)",eng,4.06,16625,20989,2643,284,991,3821,7998,7895,https://images.gr-assets.com/books/1396828238m/19561922.jpg,https://images.gr-assets.com/books/1396828238s/19561922.jpg
5337,136638,136638,1847396,68,446617091,9780446617090.0,"Douglas Preston, Lincoln Child",2005.0,Dance of Death,"Dance of Death (Pendergast, #6; Diogenes, #2)",eng,4.16,19812,22023,713,81,437,3766,9365,8374,https://images.gr-assets.com/books/1172082458m/136638.jpg,https://images.gr-assets.com/books/1172082458s/136638.jpg
5340,132778,132778,1097463,63,749934131,9780749934130.0,J.D. Robb,1997.0,Vengeance in Death,"Vengeance in Death (In Death, #6)",eng,4.34,24839,28673,877,63,317,3704,10449,14140,https://images.gr-assets.com/books/1314315865m/132778.jpg,https://images.gr-assets.com/books/1314315865s/132778.jpg
5350,22465597,22465597,41903598,32,62224107,9780062224100.0,Lauren Oliver,2015.0,Vanishing Girls,Vanishing Girls,en-CA,3.59,19508,21289,3439,564,2228,6779,7484,4234,https://images.gr-assets.com/books/1414618400m/22465597.jpg,https://images.gr-assets.com/books/1414618400s/22465597.jpg
5354,80616,80616,1336952,88,679722637,9780679722630.0,Dashiell Hammett,1934.0,The Thin Man,The Thin Man,eng,3.97,20535,21858,1534,257,946,4822,8950,6883,https://images.gr-assets.com/books/1321111302m/80616.jpg,https://images.gr-assets.com/books/1321111302s/80616.jpg
5359,21721,21721,1952670,79,60534052,9780060534060.0,Karin Slaughter,2003.0,A Faint Cold Fear,"A Faint Cold Fear (Grant County, #3)",en-US,4.12,18827,22211,815,125,649,4177,8797,8463,https://images.gr-assets.com/books/1394126332m/21721.jpg,https://images.gr-assets.com/books/1394126332s/21721.jpg
5365,5422154,5422154,5489697,53,553807234,9780553807230.0,Lisa Gardner,2009.0,The Neighbor,"The Neighbor (Detective D.D. Warren, #3)",eng,4.08,19985,23482,1790,126,678,4446,10155,8077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5371,8533018,8533018,13400250,29,1409135195,9781409135200.0,Diana Gabaldon,2011.0,The Scottish Prisoner,"The Scottish Prisoner (Lord John Grey, #3)",eng,4.19,17459,21447,1594,194,571,3497,7897,9288,https://images.gr-assets.com/books/1372562277m/8533018.jpg,https://images.gr-assets.com/books/1372562277s/8533018.jpg
5379,20894857,20808520,40153468,2,,,Rachel Abbott,2014.0,Sleep tight,Sleep Tight,eng,3.98,10894,18454,1056,296,822,3837,7433,6066,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5408,5764902,5764902,5936637,84,385341962,9780385341970.0,Karin Slaughter,2009.0,Genesis,"Undone (Will Trent, #3)",eng,4.24,17871,22240,1235,101,313,2998,9457,9371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5417,64860,64860,62952,57,312939035,9780312939040.0,Sue Grafton,1988.0,E Is for Evidence,"E is for Evidence (Kinsey Millhone, #5)",,3.88,24206,26160,634,72,659,8053,11032,6344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5422,28220985,28220985,46010280,17,1250022134,9781250022130.0,Louise Penny,2016.0,A Great Reckoning,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",eng,4.46,13563,20529,2896,138,301,1596,6522,11972,https://images.gr-assets.com/books/1457914582m/28220985.jpg,https://images.gr-assets.com/books/1457914582s/28220985.jpg
5423,43327,43327,2889349,74,446610178,9780446610180.0,Sidney Sheldon,2000.0,The Sky is Falling,The Sky is Falling,eng,3.54,15345,16370,459,345,1718,6063,5293,2951,https://images.gr-assets.com/books/1353302273m/43327.jpg,https://images.gr-assets.com/books/1353302273s/43327.jpg
5441,19747756,19747756,192659,52,,,"Frank E. Peretti, Ted Dekker",2006.0,House,House,eng,3.6,17813,19793,1463,1187,2431,5115,5507,5553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5443,41706,41706,81973,82,425194523,9780425194520.0,Clive Cussler,1976.0,Raise the Titanic!,"Raise the Titanic! (Dirk Pitt, #4)",eng,3.96,18945,20592,603,147,854,5145,7976,6470,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5459,29430007,29430007,49018983,32,525955100,9780525955110.0,Harlan Coben,2016.0,Home ,Home (Myron Bolitar #11),eng,4.2,12183,22704,2246,204,662,3305,8774,9759,https://images.gr-assets.com/books/1458586751m/29430007.jpg,https://images.gr-assets.com/books/1458586751s/29430007.jpg
5461,13505130,13505130,7410153,89,525952896,9780525952890.0,"Jussi Adler-Olsen, K.E. Semmel",2008.0,Fasandræberne,"The Absent One (Department Q, #2)",eng,3.85,13479,20717,1709,270,999,5236,9213,4999,https://images.gr-assets.com/books/1336832005m/13505130.jpg,https://images.gr-assets.com/books/1336832005s/13505130.jpg
5467,9975779,9975779,14870169,42,62072188,9780062072180.0,Daniel Silva,2011.0,Portrait of a Spy,"Portrait of a Spy (Gabriel Allon, #11)",eng,4.24,16744,19563,1013,97,352,2762,7890,8462,https://images.gr-assets.com/books/1468408664m/9975779.jpg,https://images.gr-assets.com/books/1468408664s/9975779.jpg
5468,501124,501124,1176198,64,316012823,9780316012830.0,Kate Atkinson,2006.0,One Good Turn,"One Good Turn (Jackson Brodie, #2)",en-US,3.79,19384,22415,2198,236,1241,6192,10025,4721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5480,65684,65684,1416661,27,1595541217,9781595541220.0,Frank E. Peretti,2005.0,Monster,Monster,en-US,3.8,17583,18394,670,511,1606,4722,5733,5822,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5481,93795,93795,1001813,43,451208188,9780451208190.0,Daniel Silva,2002.0,The English Assassin,"The English Assassin (Gabriel Allon, #2)",en-US,4.12,16810,20653,926,93,385,3586,9527,7062,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5485,17797381,17797381,24895710,35,553808036,9780553808030.0,Dean Koontz,2013.0,Innocence,Innocence,eng,3.69,13482,18105,2134,678,1750,4887,6031,4759,https://images.gr-assets.com/books/1368569643m/17797381.jpg,https://images.gr-assets.com/books/1368569643s/17797381.jpg
5486,988950,988950,974443,33,399154779,9780399154780.0,John Sandford,2004.0,Dark of the Moon,"Dark of the Moon (Virgil Flowers, #1)",en-US,4.0,18708,20863,982,337,739,4335,8610,6842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5499,140097,140097,3159808,33,425217299,9780425217290.0,Charlaine Harris,2007.0,An Ice Cold Grave,"An Ice Cold Grave (Harper Connelly, #3)",eng,3.95,26178,28828,1298,186,1199,7172,11549,8722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5501,7134201,7134201,7397179,63,316089516,9780316089520.0,"James Patterson, Liza Marklund",2010.0,The Postcard Killers,The Postcard Killers,eng,3.78,18542,21176,1789,360,1569,5879,7931,5437,https://images.gr-assets.com/books/1344271030m/7134201.jpg,https://images.gr-assets.com/books/1344271030s/7134201.jpg
5505,121648,121648,2207701,193,425093255,9780425093250.0,Agatha Christie,1942.0,Five Little Pigs,"Five Little Pigs (Hercule Poirot, #24)",eng,3.95,19618,24748,1225,113,807,6389,10238,7201,https://images.gr-assets.com/books/1429422068m/121648.jpg,https://images.gr-assets.com/books/1429422068s/121648.jpg
5507,15752,15752,1177628,44,553582763,9780553582760.0,Dean Koontz,2002.0,By the Light of the Moon,By the Light of the Moon,,3.84,19276,20189,643,264,1118,5698,7569,5540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5508,3581,3581,6658462,13,553212419,9780553212420.0,Arthur Conan Doyle,1927.0,"Sherlock Holmes: The Complete Novels and Stories, Volume I","Sherlock Holmes: The Complete Novels and Stories, Volume I",eng,4.45,17950,18082,505,92,194,1676,5641,10479,https://images.gr-assets.com/books/1320490450m/3581.jpg,https://images.gr-assets.com/books/1320490450s/3581.jpg
5509,246225,246225,1121561,15,60809086,9780060809090.0,Dorothy L. Sayers,1930.0,Strong Poison,"Strong Poison (Lord Peter Wimsey, #6)",eng,4.14,18578,20858,918,224,589,3601,8103,8341,https://images.gr-assets.com/books/1486963427m/246225.jpg,https://images.gr-assets.com/books/1486963427s/246225.jpg
5512,238125,238125,3241480,63,425163717,9780425163720.0,J.D. Robb,1998.0,Holiday in Death,"Holiday in Death (In Death, #7)",eng,4.31,24511,27473,808,54,360,3810,10087,13162,https://images.gr-assets.com/books/1389932347m/238125.jpg,https://images.gr-assets.com/books/1389932347s/238125.jpg
5516,11737313,11737313,16686499,16,803736703,9780803736700.0,Sheila Turnage,2012.0,,"Three Times Lucky (Tupelo Landing, #1)",eng,4.01,17797,18300,2191,524,908,3404,6405,7059,https://images.gr-assets.com/books/1424981822m/11737313.jpg,https://images.gr-assets.com/books/1424981822s/11737313.jpg
5518,231585,231585,224309,17,451166604,9780451166610.0,Ann Rule,1987.0,Small Sacrifices: A True Story of Passion and Murder,Small Sacrifices: A True Story of Passion and Murder,eng,4.2,17384,18261,449,112,404,3102,6672,7971,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5519,25430584,25430584,45105520,18,385538898,9780385538890.0,Chris Bohjalian,2016.0,,The Guest Room,eng,3.68,14635,18581,2635,418,1354,5382,8035,3392,https://images.gr-assets.com/books/1432679414m/25430584.jpg,https://images.gr-assets.com/books/1432679414s/25430584.jpg
5521,617526,617526,1632141,42,1405038160,9781405038160.0,Matthew Reilly,2007.0,The Six Sacred Stones,"The Six Sacred Stones (Jack West Jr, #2)",eng,4.16,17064,18401,492,231,667,3025,6444,8034,https://images.gr-assets.com/books/1303511210m/617526.jpg,https://images.gr-assets.com/books/1303511210s/617526.jpg
5525,115130,115130,1834339,74,6471250,9780006471260.0,Sidney Sheldon,1976.0,A Stranger in the Mirror,A Stranger In The Mirror,eng,3.61,15606,16639,330,430,1621,5518,5509,3561,https://images.gr-assets.com/books/1418330902m/115130.jpg,https://images.gr-assets.com/books/1418330902s/115130.jpg
5528,57951,57951,814176,55,743281632,9780743281640.0,Robert Crais,2007.0,The Watchman,"The Watchman (Elvis Cole, #11; Joe Pike, #1)",en-US,4.1,17637,19181,884,196,515,3370,8108,6992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
